,date,time,open,high,low,close,volume
1082,04/10/2021,18:10:00,49215.99000000,49301.55000000,49103.06000000,49138.13000000,169.74891000
1083,04/10/2021,18:15:00,49138.13000000,49221.54000000,49120.66000000,49173.99000000,159.80739000
1084,04/10/2021,18:20:00,49173.99000000,49380.28000000,49120.00000000,49277.62000000,284.80644000
1085,04/10/2021,18:25:00,49285.99000000,49320.20000000,49200.00000000,49209.33000000,110.93269000
1086,04/10/2021,18:30:00,49209.33000000,49300.00000000,49169.34000000,49197.97000000,158.83255000
1087,04/10/2021,18:35:00,49197.97000000,49279.99000000,49196.11000000,49227.66000000,102.49095000
1088,04/10/2021,18:40:00,49227.67000000,49438.75000000,49200.00000000,49353.33000000,204.39175000
1089,04/10/2021,18:45:00,49353.33000000,49536.12000000,49341.42000000,49381.29000000,330.82784000
1090,04/10/2021,18:50:00,49381.29000000,49395.33000000,49342.38000000,49360.11000000,122.55846000
1091,04/10/2021,18:55:00,49360.11000000,49475.61000000,49234.52000000,49318.00000000,177.39718000
1092,04/10/2021,19:00:00,49318.00000000,49422.01000000,49318.00000000,49406.38000000,145.82859000
1093,04/10/2021,19:05:00,49406.39000000,49454.90000000,49342.52000000,49377.49000000,159.52383000
1094,04/10/2021,19:10:00,49380.07000000,49380.07000000,49068.91000000,49135.12000000,357.34538000
1095,04/10/2021,19:15:00,49135.13000000,49241.86000000,49029.65000000,49117.59000000,253.83985000
1096,04/10/2021,19:20:00,49117.59000000,49173.00000000,48912.37000000,48983.45000000,293.10476000
1097,04/10/2021,19:25:00,48983.44000000,49070.73000000,48904.28000000,48931.00000000,184.32816000
1098,04/10/2021,19:30:00,48931.00000000,49136.00000000,48931.00000000,49105.55000000,242.78167000
1099,04/10/2021,19:35:00,49105.54000000,49161.99000000,49034.64000000,49065.31000000,169.04348000
1100,04/10/2021,19:40:00,49065.30000000,49250.00000000,49042.88000000,49235.61000000,179.69284000
1101,04/10/2021,19:45:00,49235.62000000,49319.91000000,49143.15000000,49227.27000000,228.83593000
1102,04/10/2021,19:50:00,49227.26000000,49264.60000000,49144.77000000,49221.00000000,131.05058000
1103,04/10/2021,19:55:00,49221.00000000,49399.98000000,49221.00000000,49380.00000000,219.49376000
1104,04/10/2021,20:00:00,49380.00000000,49498.78000000,49125.57000000,49197.51000000,427.11740000
1105,04/10/2021,20:05:00,49197.50000000,49262.28000000,49162.03000000,49210.50000000,160.02423000
1106,04/10/2021,20:10:00,49214.31000000,49357.48000000,49185.00000000,49290.42000000,122.43090000
1107,04/10/2021,20:15:00,49290.43000000,49387.19000000,49261.77000000,49369.40000000,203.88324000
1108,04/10/2021,20:20:00,49369.41000000,49400.00000000,49277.00000000,49287.91000000,180.12524000
1109,04/10/2021,20:25:00,49287.91000000,49336.35000000,49240.02000000,49263.79000000,122.90608000
1110,04/10/2021,20:30:00,49263.81000000,49276.74000000,49022.54000000,49071.59000000,324.41956000
1111,04/10/2021,20:35:00,49071.59000000,49192.78000000,49050.00000000,49104.00000000,142.54405000
1112,04/10/2021,20:40:00,49103.99000000,49147.11000000,49045.00000000,49091.12000000,143.02313000
1113,04/10/2021,20:45:00,49091.11000000,49169.66000000,49056.29000000,49060.26000000,112.85963000
1114,04/10/2021,20:50:00,49060.25000000,49097.00000000,49010.00000000,49070.84000000,120.59369000
1115,04/10/2021,20:55:00,49070.84000000,49112.42000000,48981.24000000,49006.15000000,134.03783000
1116,04/10/2021,21:00:00,49006.14000000,49166.09000000,48969.07000000,49149.99000000,145.99949000
1117,04/10/2021,21:05:00,49149.99000000,49150.17000000,48944.20000000,48950.86000000,80.03789000
1118,04/10/2021,21:10:00,48944.20000000,49004.93000000,48920.01000000,48942.04000000,100.57695000
1119,04/10/2021,21:15:00,48942.05000000,49047.77000000,48942.05000000,48988.01000000,75.79395000
1120,04/10/2021,21:20:00,48991.18000000,49108.84000000,48969.39000000,49034.42000000,97.77471000
1121,04/10/2021,21:25:00,49034.42000000,49071.68000000,48949.91000000,49009.85000000,121.13757000
1122,04/10/2021,21:30:00,49009.18000000,49040.00000000,49009.18000000,49029.32000000,39.51981000
1123,04/10/2021,21:35:00,49033.55000000,49033.56000000,48568.02000000,48572.16000000,204.58197000
1124,04/10/2021,21:40:00,48572.78000000,48880.64000000,48572.77000000,48781.06000000,146.90431000
1125,04/10/2021,21:45:00,48781.05000000,48844.00000000,48556.09000000,48703.47000000,264.40647000
1126,04/10/2021,21:50:00,48703.46000000,48937.80000000,48698.87000000,48838.85000000,153.38448000
1127,04/10/2021,21:55:00,48838.84000000,48943.08000000,48832.01000000,48931.03000000,60.31100000
1128,04/10/2021,22:00:00,48931.04000000,49041.24000000,48859.65000000,48865.67000000,104.26267000
1129,04/10/2021,22:05:00,48865.66000000,48957.80000000,48791.93000000,48910.43000000,93.20467000
1130,04/10/2021,22:10:00,48910.43000000,48916.52000000,48745.24000000,48805.17000000,111.77315000
1131,04/10/2021,22:15:00,48805.16000000,48894.72000000,48793.00000000,48818.01000000,70.04109000
1132,04/10/2021,22:20:00,48816.25000000,48936.86000000,48816.24000000,48922.95000000,55.18287000
1133,04/10/2021,22:25:00,48922.95000000,48924.30000000,48846.75000000,48897.84000000,54.28449000
1134,04/10/2021,22:30:00,48897.85000000,48998.50000000,48856.31000000,48856.31000000,89.40587000
1135,04/10/2021,22:35:00,48856.32000000,48856.32000000,48759.59000000,48832.34000000,111.73156000
1136,04/10/2021,22:40:00,48832.34000000,48873.74000000,48722.55000000,48758.52000000,96.70867000
1137,04/10/2021,22:45:00,48758.52000000,48845.11000000,48688.83000000,48838.01000000,121.05246000
1138,04/10/2021,22:50:00,48838.02000000,48938.92000000,48785.14000000,48893.73000000,78.56034000
1139,04/10/2021,22:55:00,48893.74000000,48949.99000000,48865.88000000,48916.29000000,79.42828000
1140,04/10/2021,23:00:00,48920.79000000,49095.00000000,48895.11000000,49092.04000000,146.83000000
1141,04/10/2021,23:05:00,49092.03000000,49144.16000000,48970.10000000,48983.00000000,137.95606000
1142,04/10/2021,23:10:00,48983.01000000,49100.00000000,48975.46000000,49089.52000000,138.32550000
1143,04/10/2021,23:15:00,49089.52000000,49349.99000000,49089.52000000,49327.39000000,353.09988000
1144,04/10/2021,23:20:00,49327.40000000,49364.00000000,49239.60000000,49309.46000000,199.00210000
1145,04/10/2021,23:25:00,49309.45000000,49425.52000000,49279.37000000,49327.16000000,222.98848000
1146,04/10/2021,23:30:00,49327.17000000,49410.00000000,49286.01000000,49389.64000000,154.05921000
1147,04/10/2021,23:35:00,49389.61000000,49451.00000000,49372.51000000,49394.94000000,118.81251000
1148,04/10/2021,23:40:00,49394.94000000,49441.93000000,49347.53000000,49369.70000000,135.19377000
1149,04/10/2021,23:45:00,49369.70000000,49396.24000000,49241.68000000,49260.55000000,138.02424000
1150,04/10/2021,23:50:00,49260.55000000,49296.18000000,49150.00000000,49183.99000000,103.25988000
1151,04/10/2021,23:55:00,49183.99000000,49300.00000000,49045.40000000,49224.94000000,165.79070000
1152,05/10/2021,00:00:00,49224.93000000,49389.99000000,49100.00000000,49134.34000000,286.32229000
1153,05/10/2021,00:05:00,49134.34000000,49290.63000000,49022.40000000,49290.63000000,159.04230000
1154,05/10/2021,00:10:00,49290.63000000,49424.99000000,49271.52000000,49358.78000000,233.52638000
1155,05/10/2021,00:15:00,49358.79000000,49477.00000000,49285.71000000,49438.80000000,170.17305000
1156,05/10/2021,00:20:00,49438.81000000,49500.00000000,49307.71000000,49361.21000000,175.69995000
1157,05/10/2021,00:25:00,49361.21000000,49372.22000000,49289.34000000,49297.89000000,76.70439000
1158,05/10/2021,00:30:00,49297.89000000,49297.89000000,49180.56000000,49198.71000000,143.33204000
1159,05/10/2021,00:35:00,49198.71000000,49444.44000000,49191.57000000,49437.71000000,130.08460000
1160,05/10/2021,00:40:00,49437.71000000,49799.00000000,49351.40000000,49579.82000000,938.38004000
1161,05/10/2021,00:45:00,49579.82000000,49765.16000000,49575.74000000,49678.84000000,234.70649000
1162,05/10/2021,00:50:00,49676.08000000,49750.00000000,49620.79000000,49620.79000000,145.79260000
1163,05/10/2021,00:55:00,49620.80000000,49641.81000000,49480.60000000,49531.00000000,180.75005000
1164,05/10/2021,01:00:00,49531.00000000,49597.38000000,49430.76000000,49437.22000000,161.37318000
1165,05/10/2021,01:05:00,49437.21000000,49450.00000000,49336.17000000,49380.00000000,167.12266000
1166,05/10/2021,01:10:00,49380.00000000,49492.73000000,49346.73000000,49485.53000000,139.08514000
1167,05/10/2021,01:15:00,49485.52000000,49485.53000000,49342.54000000,49382.00000000,180.17232000
1168,05/10/2021,01:20:00,49381.99000000,49444.44000000,49324.32000000,49413.55000000,85.84308000
1169,05/10/2021,01:25:00,49413.55000000,49443.88000000,49369.30000000,49402.16000000,87.93331000
1170,05/10/2021,01:30:00,49402.16000000,49409.08000000,49252.21000000,49283.75000000,113.50100000
1171,05/10/2021,01:35:00,49283.74000000,49329.60000000,49181.37000000,49213.15000000,153.25946000
1172,05/10/2021,01:40:00,49213.16000000,49266.51000000,49163.68000000,49225.52000000,78.53646000
1173,05/10/2021,01:45:00,49225.51000000,49300.00000000,49225.51000000,49280.72000000,78.03644000
1174,05/10/2021,01:50:00,49280.72000000,49299.00000000,49201.61000000,49211.58000000,169.15368000
1175,05/10/2021,01:55:00,49211.58000000,49299.00000000,49211.57000000,49243.03000000,79.81621000
1176,05/10/2021,02:00:00,49243.02000000,49285.00000000,49109.29000000,49141.96000000,140.86129000
1177,05/10/2021,02:05:00,49141.96000000,49169.98000000,49050.36000000,49064.64000000,153.43958000
1178,05/10/2021,02:10:00,49064.63000000,49165.36000000,49056.00000000,49144.08000000,85.51377000
1179,05/10/2021,02:15:00,49144.09000000,49194.41000000,49130.00000000,49141.25000000,73.69891000
1180,05/10/2021,02:20:00,49141.25000000,49203.99000000,49112.89000000,49200.01000000,123.48824000
1181,05/10/2021,02:25:00,49200.01000000,49325.00000000,49195.09000000,49325.00000000,101.60214000
1182,05/10/2021,02:30:00,49324.99000000,49380.84000000,49258.14000000,49281.17000000,126.71360000
1183,05/10/2021,02:35:00,49281.17000000,49287.08000000,49165.91000000,49195.56000000,87.23974000
1184,05/10/2021,02:40:00,49195.55000000,49242.99000000,49167.00000000,49233.14000000,66.10696000
1185,05/10/2021,02:45:00,49233.14000000,49350.00000000,49222.79000000,49310.39000000,118.10304000
1186,05/10/2021,02:50:00,49310.38000000,49362.06000000,49284.73000000,49285.89000000,104.33955000
1187,05/10/2021,02:55:00,49285.88000000,49336.53000000,49263.72000000,49324.82000000,78.68427000
1188,05/10/2021,03:00:00,49324.82000000,49427.00000000,49300.72000000,49415.39000000,128.95839000
1189,05/10/2021,03:05:00,49415.38000000,49497.00000000,49410.00000000,49475.74000000,140.53682000
1190,05/10/2021,03:10:00,49475.74000000,49482.30000000,49300.38000000,49335.08000000,209.86002000
1191,05/10/2021,03:15:00,49335.07000000,49386.99000000,49284.10000000,49331.73000000,90.23263000
1192,05/10/2021,03:20:00,49331.74000000,49346.23000000,49229.58000000,49237.22000000,97.47688000
1193,05/10/2021,03:25:00,49237.22000000,49299.99000000,49222.22000000,49289.04000000,120.33565000
1194,05/10/2021,03:30:00,49289.03000000,49310.83000000,49137.00000000,49149.81000000,110.54609000
1195,05/10/2021,03:35:00,49149.81000000,49213.76000000,49123.87000000,49209.38000000,59.25188000
1196,05/10/2021,03:40:00,49209.37000000,49249.99000000,49151.73000000,49189.52000000,80.90055000
1197,05/10/2021,03:45:00,49189.52000000,49222.06000000,49162.16000000,49203.53000000,42.07868000
1198,05/10/2021,03:50:00,49203.53000000,49230.00000000,49165.74000000,49220.24000000,56.08810000
1199,05/10/2021,03:55:00,49220.25000000,49306.68000000,49220.24000000,49306.68000000,100.15759000
1200,05/10/2021,04:00:00,49306.68000000,49319.48000000,49165.74000000,49182.71000000,123.05563000
1201,05/10/2021,04:05:00,49182.70000000,49290.00000000,49177.81000000,49289.99000000,43.48851000
1202,05/10/2021,04:10:00,49289.99000000,49300.00000000,49242.85000000,49299.99000000,74.62051000
1203,05/10/2021,04:15:00,49299.99000000,49300.00000000,49186.42000000,49250.23000000,97.85919000
1204,05/10/2021,04:20:00,49250.23000000,49318.89000000,49234.31000000,49278.08000000,70.91410000
1205,05/10/2021,04:25:00,49278.08000000,49279.94000000,49170.89000000,49216.42000000,78.43395000
1206,05/10/2021,04:30:00,49216.43000000,49221.44000000,49143.57000000,49174.18000000,95.37539000
1207,05/10/2021,04:35:00,49174.17000000,49250.00000000,49169.46000000,49240.42000000,49.45181000
1208,05/10/2021,04:40:00,49240.42000000,49250.55000000,49148.00000000,49172.23000000,63.15101000
1209,05/10/2021,04:45:00,49172.23000000,49203.98000000,49142.31000000,49194.43000000,83.15065000
1210,05/10/2021,04:50:00,49194.42000000,49194.42000000,49100.00000000,49100.01000000,124.95234000
1211,05/10/2021,04:55:00,49100.01000000,49171.05000000,49088.00000000,49168.31000000,88.89753000
1212,05/10/2021,05:00:00,49168.30000000,49274.10000000,49138.78000000,49270.00000000,88.02453000
1213,05/10/2021,05:05:00,49270.00000000,49274.36000000,49207.22000000,49274.36000000,79.20170000
1214,05/10/2021,05:10:00,49274.36000000,49302.99000000,49261.60000000,49289.99000000,68.39703000
1215,05/10/2021,05:15:00,49290.00000000,49313.00000000,49260.29000000,49307.45000000,65.22497000
1216,05/10/2021,05:20:00,49307.45000000,49319.48000000,49277.23000000,49309.94000000,70.33133000
1217,05/10/2021,05:25:00,49309.93000000,49360.00000000,49266.06000000,49326.41000000,182.19594000
1218,05/10/2021,05:30:00,49326.41000000,49412.88000000,49287.48000000,49313.53000000,122.61528000
1219,05/10/2021,05:35:00,49313.52000000,49313.65000000,49201.00000000,49221.91000000,94.57767000
1220,05/10/2021,05:40:00,49221.91000000,49313.06000000,49183.08000000,49291.20000000,91.08746000
1221,05/10/2021,05:45:00,49291.20000000,49353.19000000,49266.43000000,49353.19000000,127.83802000
1222,05/10/2021,05:50:00,49353.18000000,49353.21000000,49299.27000000,49333.87000000,39.33564000
1223,05/10/2021,05:55:00,49333.87000000,49361.78000000,49311.25000000,49325.00000000,61.91204000
1224,05/10/2021,06:00:00,49325.01000000,49353.11000000,49252.07000000,49347.88000000,85.41153000
1225,05/10/2021,06:05:00,49347.89000000,49398.69000000,49301.84000000,49383.62000000,117.21106000
1226,05/10/2021,06:10:00,49383.63000000,49387.91000000,49283.33000000,49350.00000000,129.62539000
1227,05/10/2021,06:15:00,49350.00000000,49384.80000000,49304.40000000,49325.56000000,100.11468000
1228,05/10/2021,06:20:00,49325.56000000,49379.82000000,49310.00000000,49369.90000000,52.27815000
1229,05/10/2021,06:25:00,49369.89000000,49430.84000000,49342.30000000,49430.84000000,79.68497000
1230,05/10/2021,06:30:00,49430.84000000,49453.20000000,49375.06000000,49440.28000000,108.65336000
1231,05/10/2021,06:35:00,49440.28000000,49473.81000000,49416.66000000,49432.71000000,86.58362000
1232,05/10/2021,06:40:00,49432.71000000,49448.17000000,49379.71000000,49399.99000000,145.45897000
1233,05/10/2021,06:45:00,49399.99000000,49400.00000000,49343.24000000,49400.00000000,81.10070000
1234,05/10/2021,06:50:00,49399.99000000,49400.00000000,49310.65000000,49359.99000000,191.10802000
1235,05/10/2021,06:55:00,49360.00000000,49371.73000000,49282.12000000,49295.92000000,123.28768000
1236,05/10/2021,07:00:00,49295.93000000,49387.06000000,49250.87000000,49374.83000000,89.32821000
1237,05/10/2021,07:05:00,49374.83000000,49399.97000000,49352.82000000,49399.97000000,59.97701000
1238,05/10/2021,07:10:00,49399.96000000,49433.63000000,49361.07000000,49405.02000000,246.71418000
1239,05/10/2021,07:15:00,49405.02000000,49554.52000000,49405.01000000,49542.95000000,190.28010000
1240,05/10/2021,07:20:00,49542.95000000,49664.14000000,49505.01000000,49525.49000000,247.68943000
1241,05/10/2021,07:25:00,49525.49000000,49597.96000000,49488.00000000,49586.13000000,104.60027000
1242,05/10/2021,07:30:00,49586.13000000,49596.75000000,49480.09000000,49534.46000000,104.38585000
1243,05/10/2021,07:35:00,49534.46000000,49560.00000000,49450.99000000,49477.92000000,186.53143000
1244,05/10/2021,07:40:00,49476.74000000,49518.02000000,49451.00000000,49472.44000000,88.70293000
1245,05/10/2021,07:45:00,49472.45000000,49472.45000000,49393.61000000,49441.27000000,138.97731000
1246,05/10/2021,07:50:00,49441.26000000,49513.37000000,49430.57000000,49497.18000000,61.04417000
1247,05/10/2021,07:55:00,49497.19000000,49542.04000000,49475.05000000,49476.51000000,86.82234000
1248,05/10/2021,08:00:00,49476.52000000,49510.78000000,49417.03000000,49429.99000000,95.07650000
1249,05/10/2021,08:05:00,49429.99000000,49488.18000000,49399.66000000,49411.61000000,120.30153000
1250,05/10/2021,08:10:00,49417.00000000,49581.65000000,49376.06000000,49579.99000000,110.28975000
1251,05/10/2021,08:15:00,49579.99000000,49579.99000000,49521.37000000,49526.41000000,118.76496000
1252,05/10/2021,08:20:00,49526.42000000,49608.05000000,49511.98000000,49587.73000000,67.84812000
1253,05/10/2021,08:25:00,49587.73000000,49590.54000000,49448.98000000,49477.11000000,100.78864000
1254,05/10/2021,08:30:00,49478.00000000,49595.71000000,49466.11000000,49591.09000000,80.67124000
1255,05/10/2021,08:35:00,49591.09000000,49793.27000000,49577.12000000,49676.26000000,334.49095000
1256,05/10/2021,08:40:00,49679.91000000,49865.36000000,49679.91000000,49828.70000000,459.04527000
1257,05/10/2021,08:45:00,49823.93000000,49911.99000000,49770.00000000,49799.99000000,394.07045000
1258,05/10/2021,08:50:00,49799.99000000,49818.48000000,49735.06000000,49746.58000000,188.54601000
1259,05/10/2021,08:55:00,49746.58000000,50000.00000000,49736.65000000,49919.99000000,474.79204000
1260,05/10/2021,09:00:00,49920.00000000,49991.22000000,49803.52000000,49809.89000000,244.72513000
1261,05/10/2021,09:05:00,49809.90000000,49957.41000000,49809.32000000,49854.88000000,196.37156000
1262,05/10/2021,09:10:00,49854.87000000,49930.29000000,49824.57000000,49888.82000000,146.67679000
1263,05/10/2021,09:15:00,49888.82000000,50070.00000000,49584.40000000,49798.97000000,829.24780000
1264,05/10/2021,09:20:00,49798.96000000,49925.34000000,49727.20000000,49871.62000000,254.01280000
1265,05/10/2021,09:25:00,49871.62000000,49892.27000000,49753.89000000,49760.23000000,208.61940000
1266,05/10/2021,09:30:00,49760.24000000,49893.53000000,49704.00000000,49887.98000000,148.26248000
1267,05/10/2021,09:35:00,49887.99000000,49945.61000000,49820.60000000,49928.97000000,141.17636000
1268,05/10/2021,09:40:00,49928.97000000,50249.00000000,49918.71000000,50192.27000000,528.19459000
1269,05/10/2021,09:45:00,50192.25000000,50266.77000000,50065.00000000,50206.65000000,359.11273000
1270,05/10/2021,09:50:00,50210.97000000,50300.00000000,50165.83000000,50210.00000000,300.38003000
1271,05/10/2021,09:55:00,50210.00000000,50328.00000000,50200.83000000,50269.35000000,367.82117000
1272,05/10/2021,10:00:00,50269.35000000,50313.80000000,50126.10000000,50221.55000000,337.79111000
1273,05/10/2021,10:05:00,50221.54000000,50269.05000000,50200.49000000,50233.07000000,149.14626000
1274,05/10/2021,10:10:00,50233.07000000,50292.10000000,50200.98000000,50270.30000000,166.43530000
1275,05/10/2021,10:15:00,50270.30000000,50350.00000000,50072.27000000,50173.45000000,414.48035000
1276,05/10/2021,10:20:00,50173.45000000,50234.29000000,50103.15000000,50107.26000000,134.67869000
1277,05/10/2021,10:25:00,50107.26000000,50250.00000000,50107.26000000,50233.32000000,202.99552000
1278,05/10/2021,10:30:00,50233.32000000,50265.72000000,50127.00000000,50163.89000000,126.51355000
1279,05/10/2021,10:35:00,50163.88000000,50200.00000000,50100.00000000,50118.99000000,109.41109000
1280,05/10/2021,10:40:00,50118.99000000,50131.15000000,50061.75000000,50074.58000000,151.19547000
1281,05/10/2021,10:45:00,50074.59000000,50077.00000000,49968.17000000,50008.24000000,254.14608000
1282,05/10/2021,10:50:00,50008.23000000,50010.81000000,49839.26000000,49923.65000000,237.49654000
1283,05/10/2021,10:55:00,49923.66000000,50033.26000000,49923.65000000,49999.99000000,129.36157000
1284,05/10/2021,11:00:00,49999.99000000,50069.73000000,49938.58000000,49957.06000000,132.03675000
1285,05/10/2021,11:05:00,49957.07000000,50037.51000000,49940.00000000,49965.23000000,118.86825000
1286,05/10/2021,11:10:00,49965.22000000,50059.99000000,49935.51000000,50058.83000000,130.07219000
1287,05/10/2021,11:15:00,50058.83000000,50140.29000000,50029.78000000,50117.43000000,123.27927000
1288,05/10/2021,11:20:00,50117.44000000,50145.88000000,50082.20000000,50130.06000000,123.96959000
1289,05/10/2021,11:25:00,50130.05000000,50134.01000000,50059.00000000,50107.33000000,112.23609000
1290,05/10/2021,11:30:00,50107.33000000,50119.50000000,50059.00000000,50062.88000000,104.32082000
1291,05/10/2021,11:35:00,50062.89000000,50079.49000000,49915.95000000,49939.74000000,147.58605000
1292,05/10/2021,11:40:00,49940.05000000,50014.43000000,49897.23000000,49901.17000000,167.33964000
1293,05/10/2021,11:45:00,49901.18000000,49977.99000000,49888.88000000,49948.81000000,120.22284000
1294,05/10/2021,11:50:00,49948.80000000,49992.19000000,49922.54000000,49938.02000000,113.16210000
1295,05/10/2021,11:55:00,49938.01000000,49938.02000000,49801.74000000,49877.06000000,218.57634000
1296,05/10/2021,12:00:00,49877.06000000,49924.43000000,49737.20000000,49819.00000000,432.43915000
1297,05/10/2021,12:05:00,49819.00000000,49863.63000000,49705.00000000,49837.32000000,218.79046000
1298,05/10/2021,12:10:00,49837.33000000,49910.10000000,49801.89000000,49868.12000000,118.59935000
1299,05/10/2021,12:15:00,49868.12000000,50029.44000000,49851.00000000,49975.44000000,260.54059000
1300,05/10/2021,12:20:00,49975.44000000,50001.15000000,49871.07000000,49890.94000000,182.02239000
1301,05/10/2021,12:25:00,49890.94000000,49920.53000000,49885.00000000,49914.22000000,81.89873000
1302,05/10/2021,12:30:00,49914.22000000,49961.00000000,49854.11000000,49913.57000000,104.67525000
1303,05/10/2021,12:35:00,49913.58000000,50019.82000000,49902.09000000,49964.89000000,165.95852000
1304,05/10/2021,12:40:00,49964.89000000,50082.00000000,49943.78000000,50068.91000000,145.86037000
1305,05/10/2021,12:45:00,50068.92000000,50110.00000000,49970.00000000,49970.01000000,217.85958000
1306,05/10/2021,12:50:00,49970.01000000,50059.87000000,49968.01000000,49999.99000000,119.59528000
1307,05/10/2021,12:55:00,50000.00000000,50037.38000000,49970.25000000,50000.00000000,113.08520000
1308,05/10/2021,13:00:00,50000.00000000,50000.00000000,49873.72000000,49892.85000000,131.94857000
1309,05/10/2021,13:05:00,49892.85000000,49938.77000000,49791.66000000,49791.67000000,152.88904000
1310,05/10/2021,13:10:00,49791.67000000,49998.99000000,49772.63000000,49998.99000000,120.62405000
1311,05/10/2021,13:15:00,49998.99000000,50099.23000000,49981.18000000,50084.85000000,179.30343000
1312,05/10/2021,13:20:00,50084.85000000,50091.05000000,49952.01000000,49967.31000000,164.80250000
1313,05/10/2021,13:25:00,49967.31000000,49984.31000000,49882.86000000,49903.28000000,116.55667000
1314,05/10/2021,13:30:00,49903.29000000,50055.74000000,49897.92000000,50052.84000000,138.26164000
1315,05/10/2021,13:35:00,50052.85000000,50138.49000000,50006.70000000,50042.63000000,202.53394000
1316,05/10/2021,13:40:00,50042.63000000,50064.99000000,50000.00000000,50030.99000000,148.91739000
1317,05/10/2021,13:45:00,50031.00000000,50147.89000000,50030.99000000,50116.40000000,141.08777000
1318,05/10/2021,13:50:00,50116.41000000,50320.00000000,50114.01000000,50238.03000000,354.20850000
1319,05/10/2021,13:55:00,50238.04000000,50286.48000000,50173.74000000,50207.96000000,257.29091000
1320,05/10/2021,14:00:00,50207.96000000,50388.00000000,50169.95000000,50222.01000000,365.78717000
1321,05/10/2021,14:05:00,50222.01000000,50239.53000000,50100.00000000,50101.81000000,239.66423000
1322,05/10/2021,14:10:00,50101.81000000,50217.60000000,50089.96000000,50193.66000000,219.60843000
1323,05/10/2021,14:15:00,50193.65000000,50299.00000000,50167.63000000,50186.92000000,276.78476000
1324,05/10/2021,14:20:00,50186.92000000,50223.34000000,49938.49000000,50019.63000000,303.48875000
1325,05/10/2021,14:25:00,50019.63000000,50098.24000000,49967.94000000,49973.51000000,268.79773000
1326,05/10/2021,14:30:00,49973.51000000,50024.79000000,49905.74000000,49946.14000000,258.73822000
1327,05/10/2021,14:35:00,49946.14000000,49980.01000000,49632.86000000,49697.28000000,436.11182000
1328,05/10/2021,14:40:00,49697.27000000,49849.49000000,49575.94000000,49833.42000000,482.59260000
1329,05/10/2021,14:45:00,49833.42000000,49942.00000000,49751.44000000,49852.00000000,203.04162000
1330,05/10/2021,14:50:00,49852.00000000,49905.91000000,49750.87000000,49846.52000000,158.07362000
1331,05/10/2021,14:55:00,49840.88000000,49909.76000000,49813.44000000,49841.79000000,118.55941000
1332,05/10/2021,15:00:00,49841.78000000,49868.45000000,49700.00000000,49754.12000000,212.92602000
1333,05/10/2021,15:05:00,49754.11000000,49899.99000000,49753.40000000,49896.01000000,169.77722000
1334,05/10/2021,15:10:00,49896.01000000,50112.03000000,49896.01000000,50006.00000000,310.89872000
1335,05/10/2021,15:15:00,50005.99000000,50205.21000000,50001.01000000,50130.50000000,385.83338000
1336,05/10/2021,15:20:00,50130.49000000,50130.50000000,50050.00000000,50055.69000000,123.18780000
1337,05/10/2021,15:25:00,50055.70000000,50087.73000000,49973.30000000,49976.05000000,203.92254000
1338,05/10/2021,15:30:00,49976.06000000,50058.51000000,49886.28000000,49911.00000000,173.74309000
1339,05/10/2021,15:35:00,49911.00000000,49995.02000000,49892.32000000,49931.32000000,227.43183000
1340,05/10/2021,15:40:00,49931.31000000,49933.93000000,49830.00000000,49838.73000000,138.39239000
1341,05/10/2021,15:45:00,49838.73000000,49924.92000000,49718.91000000,49748.30000000,196.91642000
1342,05/10/2021,15:50:00,49748.30000000,49850.00000000,49731.29000000,49811.30000000,117.86937000
1343,05/10/2021,15:55:00,49811.30000000,49849.99000000,49769.99000000,49793.57000000,133.33813000
1344,05/10/2021,16:00:00,49793.57000000,49892.49000000,49750.47000000,49771.71000000,150.02469000
1345,05/10/2021,16:05:00,49771.70000000,49915.76000000,49640.36000000,49906.00000000,195.62612000
1346,05/10/2021,16:10:00,49906.01000000,50020.02000000,49865.94000000,49992.04000000,199.15336000
1347,05/10/2021,16:15:00,49992.04000000,50013.58000000,49860.00000000,49876.76000000,104.15120000
1348,05/10/2021,16:20:00,49876.76000000,49895.15000000,49764.07000000,49779.60000000,104.52375000
1349,05/10/2021,16:25:00,49779.61000000,49843.66000000,49750.00000000,49752.89000000,129.49960000
1350,05/10/2021,16:30:00,49752.88000000,49939.78000000,49750.00000000,49900.03000000,107.83969000
1351,05/10/2021,16:35:00,49900.02000000,49968.21000000,49833.54000000,49931.15000000,142.14076000
1352,05/10/2021,16:40:00,49929.80000000,49989.99000000,49913.27000000,49939.01000000,88.69332000
1353,05/10/2021,16:45:00,49939.02000000,50000.00000000,49932.77000000,49990.89000000,87.36273000
1354,05/10/2021,16:50:00,49990.89000000,50100.00000000,49987.32000000,50024.35000000,165.86924000
1355,05/10/2021,16:55:00,50024.35000000,50115.24000000,49993.00000000,50103.85000000,141.18160000
1356,05/10/2021,17:00:00,50103.86000000,50111.62000000,49950.00000000,50036.95000000,303.73477000
1357,05/10/2021,17:05:00,50036.96000000,50116.95000000,50035.86000000,50109.53000000,89.92174000
1358,05/10/2021,17:10:00,50109.53000000,50149.22000000,50060.24000000,50077.01000000,162.34385000
1359,05/10/2021,17:15:00,50077.01000000,50148.91000000,50064.49000000,50092.88000000,153.25219000
1360,05/10/2021,17:20:00,50092.88000000,50170.00000000,50086.00000000,50092.00000000,134.26291000
